wav_path	per
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SI1099.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SI1729.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SI469.WAV	0.13513513513513514
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SX109.WAV	0.1951219512195122
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SX19.WAV	0.1388888888888889
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SX199.WAV	0.0392156862745098
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SX289.WAV	0.1282051282051282
G:\RP\TIMIT16kHz\TEST\DR2\MPGL0\SX379.WAV	0.030303030303030304
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SA1.WAV	0.05128205128205128
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SA2.WAV	0.08333333333333333
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SI1541.WAV	0.14583333333333334
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SI2171.WAV	0.08333333333333333
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SI911.WAV	0.14285714285714285
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SX101.WAV	0.11538461538461539
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SX11.WAV	0.10526315789473684
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SX191.WAV	0.1111111111111111
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SX281.WAV	0.05
G:\RP\TIMIT16kHz\TEST\DR2\MRCZ0\SX371.WAV	0.05
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SA1.WAV	0.07317073170731707
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SA2.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SI1199.WAV	0.041666666666666664
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SI1829.WAV	0.1076923076923077
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SI569.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SX119.WAV	0.024390243902439025
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SX209.WAV	0.05555555555555555
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SX29.WAV	0.05555555555555555
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SX299.WAV	0.16216216216216217
G:\RP\TIMIT16kHz\TEST\DR2\MRGG0\SX389.WAV	0.029411764705882353
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SA1.WAV	0.15
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SA2.WAV	0.10810810810810811
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SI1473.WAV	0.05263157894736842
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SI2098.WAV	0.10256410256410256
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SI838.WAV	0.023809523809523808
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SX118.WAV	0.07894736842105263
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SX208.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SX28.WAV	0.09375
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SX298.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR2\MTAS1\SX388.WAV	0.16
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SA1.WAV	0.08108108108108109
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SA2.WAV	0.08823529411764706
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SI1303.WAV	0.08196721311475409
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SI1933.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SI673.WAV	0.05263157894736842
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SX133.WAV	0.21621621621621623
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SX223.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SX313.WAV	0.05714285714285714
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SX403.WAV	0.07317073170731707
G:\RP\TIMIT16kHz\TEST\DR2\MTMR0\SX43.WAV	0.12121212121212122
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SA1.WAV	0.07894736842105263
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SA2.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SI1361.WAV	0.10810810810810811
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SI1991.WAV	0.05172413793103448
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SI731.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SX101.WAV	0.1568627450980392
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SX11.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SX191.WAV	0.1875
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SX281.WAV	0.02631578947368421
G:\RP\TIMIT16kHz\TEST\DR2\MWEW0\SX371.WAV	0.025
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SA1.WAV	0.07317073170731707
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SA2.WAV	0.030303030303030304
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SI1476.WAV	0.09523809523809523
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SI2106.WAV	0.13333333333333333
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SI846.WAV	0.11666666666666667
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SX126.WAV	0.2
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SX216.WAV	0.034482758620689655
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SX306.WAV	0.14285714285714285
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SX36.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR2\MWVW0\SX396.WAV	0.057692307692307696
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SA1.WAV	0.12195121951219512
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SA2.WAV	0.05405405405405406
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SI1454.WAV	0.140625
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SI2084.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SI824.WAV	0.11666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SX104.WAV	0.037037037037037035
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SX14.WAV	0.13513513513513514
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SX194.WAV	0.13043478260869565
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SX284.WAV	0.06382978723404255
G:\RP\TIMIT16kHz\TEST\DR3\FCMH0\SX374.WAV	0.037037037037037035
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SA1.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SA2.WAV	0.030303030303030304
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SI1490.WAV	0.11428571428571428
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SI2120.WAV	0.15217391304347827
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SI860.WAV	0.18604651162790697
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SX140.WAV	0.12244897959183673
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SX230.WAV	0.12121212121212122
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SX320.WAV	0.13333333333333333
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SX410.WAV	0.029411764705882353
G:\RP\TIMIT16kHz\TEST\DR3\FKMS0\SX50.WAV	0.0425531914893617
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SA1.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SA2.WAV	0.09375
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SI1538.WAV	0.10204081632653061
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SI2168.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SI908.WAV	0.22580645161290322
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SX188.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SX278.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SX368.WAV	0.11764705882352941
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SX8.WAV	0.08695652173913043
G:\RP\TIMIT16kHz\TEST\DR3\FPKT0\SX98.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SA1.WAV	0.0975609756097561
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SA2.WAV	0.030303030303030304
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SI1463.WAV	0.024390243902439025
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SI2093.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SI833.WAV	0.043478260869565216
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SX113.WAV	0.08823529411764706
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SX203.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SX23.WAV	0.030303030303030304
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SX293.WAV	0.06521739130434782
G:\RP\TIMIT16kHz\TEST\DR3\MBDG0\SX383.WAV	0.05555555555555555
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SA1.WAV	0.05405405405405406
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SA2.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SI1304.WAV	0.08108108108108109
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SI1934.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SI674.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SX134.WAV	0.1276595744680851
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SX224.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SX314.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SX404.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MBWM0\SX44.WAV	0.11428571428571428
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SA1.WAV	0.07317073170731707
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SA2.WAV	0.11428571428571428
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SI1549.WAV	0.09523809523809523
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SI2179.WAV	0.05
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SI919.WAV	0.20634920634920634
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SX109.WAV	0.05
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SX19.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SX199.WAV	0.09803921568627451
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SX289.WAV	0.02857142857142857
G:\RP\TIMIT16kHz\TEST\DR3\MCSH0\SX379.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SA1.WAV	0.05128205128205128
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SA2.WAV	0.02857142857142857
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SI1373.WAV	0.06153846153846154
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SI2003.WAV	0.047619047619047616
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SI743.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SX113.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SX203.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SX23.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SX293.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MCTW0\SX383.WAV	0.045454545454545456
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SA1.WAV	0.075
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SA2.WAV	0.03125
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SI1901.WAV	0.022727272727272728
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SI641.WAV	0.11666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SI776.WAV	0.045454545454545456
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SX101.WAV	0.11764705882352941
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SX11.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SX191.WAV	0.0967741935483871
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SX281.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\MGJF0\SX371.WAV	0.025
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SA1.WAV	0.02631578947368421
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SA2.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SI1534.WAV	0.08888888888888889
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SI2164.WAV	0.05555555555555555
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SI904.WAV	0.11666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SX184.WAV	0.12903225806451613
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SX274.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SX364.WAV	0.046153846153846156
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SX4.WAV	0.03333333333333333
G:\RP\TIMIT16kHz\TEST\DR3\MGLB0\SX94.WAV	0.02857142857142857
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SA1.WAV	0.10256410256410256
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SA2.WAV	0.12121212121212122
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SI1090.WAV	0.06779661016949153
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SI1720.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SI460.WAV	0.11864406779661017
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SX10.WAV	0.21428571428571427
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SX100.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SX190.WAV	0.14285714285714285
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SX280.WAV	0.2222222222222222
G:\RP\TIMIT16kHz\TEST\DR3\MHPG0\SX370.WAV	0.08333333333333333
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SA1.WAV	0.09302325581395349
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SA2.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SI1001.WAV	0.07407407407407407
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SI1631.WAV	0.09523809523809523
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SI2261.WAV	0.041666666666666664
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SX101.WAV	0.09803921568627451
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SX11.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SX191.WAV	0.11428571428571428
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SX281.WAV	0.0975609756097561
G:\RP\TIMIT16kHz\TEST\DR3\MJBR0\SX371.WAV	0.047619047619047616
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SA1.WAV	0.1282051282051282
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SA2.WAV	0.027777777777777776
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SI1384.WAV	0.1794871794871795
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SI2014.WAV	0.11666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SI754.WAV	0.16129032258064516
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SX124.WAV	0.10344827586206896
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SX214.WAV	0.09523809523809523
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SX304.WAV	0.11764705882352941
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SX34.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR3\MJES0\SX394.WAV	0.1724137931034483
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SA1.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SA2.WAV	0.075
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SI1003.WAV	0.16129032258064516
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SI1633.WAV	0.19047619047619047
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SI2263.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SX103.WAV	0.175
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SX13.WAV	0.08333333333333333
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SX193.WAV	0.13793103448275862
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SX283.WAV	0.06
G:\RP\TIMIT16kHz\TEST\DR3\MJJG0\SX373.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SA1.WAV	0.08333333333333333
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SA2.WAV	0.12121212121212122
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SI1535.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SI1791.WAV	0.05263157894736842
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SI905.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SX185.WAV	0.15384615384615385
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SX275.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SX365.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SX5.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MJMP0\SX95.WAV	0.10256410256410256
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SA1.WAV	0.2702702702702703
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SA2.WAV	0.15151515151515152
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SI1733.WAV	0.18333333333333332
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SI1758.WAV	0.05
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SI473.WAV	0.20512820512820512
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SX113.WAV	0.14705882352941177
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SX203.WAV	0.03125
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SX23.WAV	0.08823529411764706
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SX293.WAV	0.13636363636363635
G:\RP\TIMIT16kHz\TEST\DR3\MJVW0\SX383.WAV	0.02702702702702703
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SA1.WAV	0.1282051282051282
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SA2.WAV	0.05555555555555555
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SI1378.WAV	0.08771929824561403
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SI1425.WAV	0.0
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SI2008.WAV	0.047619047619047616
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SX118.WAV	0.08108108108108109
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SX208.WAV	0.02857142857142857
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SX28.WAV	0.034482758620689655
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SX298.WAV	0.11428571428571428
G:\RP\TIMIT16kHz\TEST\DR3\MKCH0\SX388.WAV	0.10638297872340426
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SA1.WAV	0.075
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SA2.WAV	0.02631578947368421
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SI1574.WAV	0.09259259259259259
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SI1902.WAV	0.038461538461538464
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SI642.WAV	0.10869565217391304
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SX102.WAV	0.06
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SX12.WAV	0.041666666666666664
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SX192.WAV	0.14285714285714285
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SX282.WAV	0.09523809523809523
G:\RP\TIMIT16kHz\TEST\DR3\MLNT0\SX372.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SA1.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SA2.WAV	0.029411764705882353
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SI1362.WAV	0.07142857142857142
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SI1992.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SI732.WAV	0.020833333333333332
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SX102.WAV	0.10204081632653061
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SX12.WAV	0.04
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SX192.WAV	0.10714285714285714
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SX282.WAV	0.07317073170731707
G:\RP\TIMIT16kHz\TEST\DR3\MMAB0\SX372.WAV	0.10256410256410256
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SA1.WAV	0.047619047619047616
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SA2.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SI1656.WAV	0.025
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SI2118.WAV	0.07936507936507936
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SI2286.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SX126.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SX216.WAV	0.07142857142857142
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SX306.WAV	0.07142857142857142
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SX36.WAV	0.10416666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MMDH0\SX396.WAV	0.058823529411764705
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SA1.WAV	0.075
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SA2.WAV	0.16216216216216217
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SI1648.WAV	0.07575757575757576
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SI2166.WAV	0.11538461538461539
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SI2278.WAV	0.029411764705882353
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SX118.WAV	0.05263157894736842
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SX208.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SX28.WAV	0.16666666666666666
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SX298.WAV	0.02564102564102564
G:\RP\TIMIT16kHz\TEST\DR3\MMJR0\SX388.WAV	0.08163265306122448
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SA1.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SA2.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SI1089.WAV	0.08
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SI1301.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SI459.WAV	0.06349206349206349
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SX189.WAV	0.09090909090909091
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SX279.WAV	0.10638297872340426
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SX369.WAV	0.22580645161290322
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SX9.WAV	0.10526315789473684
G:\RP\TIMIT16kHz\TEST\DR3\MMWH0\SX99.WAV	0.1388888888888889
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SA1.WAV	0.07692307692307693
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SA2.WAV	0.0625
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SI1093.WAV	0.20588235294117646
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SI1723.WAV	0.1
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SI1750.WAV	0.07017543859649122
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SX103.WAV	0.15151515151515152
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SX13.WAV	0.125
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SX193.WAV	0.12
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SX283.WAV	0.13636363636363635
G:\RP\TIMIT16kHz\TEST\DR3\MRTK0\SX373.WAV	0.18181818181818182
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SA1.WAV	0.07894736842105263
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SA2.WAV	0.15151515151515152
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SI1285.WAV	0.17647058823529413
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SI1915.WAV	0.08928571428571429
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SI596.WAV	0.13636363636363635
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SX115.WAV	0.10810810810810811
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SX205.WAV	0.13043478260869565
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SX25.WAV	0.13636363636363635
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SX295.WAV	0.09302325581395349
G:\RP\TIMIT16kHz\TEST\DR3\MTAA0\SX385.WAV	0.06666666666666667
G:\RP\TIMIT16kHz\TEST\DR3\MTDT0\SA1.WAV	0.05128205128205128
G:\RP\TIMIT16kHz\TEST\DR3\MTDT0\SA2.WAV	0.08571428571428572
G:\RP\TIMIT16kHz\TEST\DR3\MTDT0\SI1994.WAV	0.2
G:\RP\TIMIT16kHz\TEST\DR3\MTDT0\SI2254.WAV	0.07407407407407407
