wav_path	per
G:\RP\timitsplit\unvoiced\s_MDPB0_SI866_67550_72320.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MDPK0_SX153_42073_46960.wav	0.5
G:\RP\timitsplit\unvoiced\s_MDPK0_SX243_19412_20970.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MDPK0_SX333_51360_55600.wav	1.0
G:\RP\timitsplit\unvoiced\s_MDPK0_SX423_23853_26226.wav	1.0
G:\RP\timitsplit\unvoiced\f_MDPS0_SI1979_9205_10599.wav	1.0
G:\RP\timitsplit\unvoiced\s_MDPS0_SX179_31481_34107.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MDPS0_SX359_6760_8780.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_s_MDRD0_SI1382_34600_41120.wav	0.5
G:\RP\timitsplit\unvoiced\s_MDRD0_SX302_44020_48720.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MDSJ0_SI2092_9553_12005.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_s_MDSJ0_SX112_37880_44960.wav	0.5
G:\RP\timitsplit\unvoiced\pcl_p_MDSJ0_SX382_7979_10420.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MDSJ0_SX438_11240_14420.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MDSS0_SI621_24120_27000.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_t_hh_MDSS0_SX351_17796_20135.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_f_MDSS0_SX441_14621_16840.wav	1.0
G:\RP\timitsplit\unvoiced\s_MDSS0_SX81_26840_29033.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MDSS1_SI1327_47960_49620.wav	1.0
G:\RP\timitsplit\unvoiced\sh_t_MDSS1_SX247_21560_24710.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MDSS1_SX337_23300_25950.wav	0.0
G:\RP\timitsplit\unvoiced\kcl_k_MDSS1_SX427_7640_9650.wav	0.5
G:\RP\timitsplit\unvoiced\s_t_MDTB0_SI1200_15800_18280.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_MDTB0_SI1830_20440_21720.wav	1.0
G:\RP\timitsplit\unvoiced\f_t_MDTB0_SI570_18840_21138.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_kcl_k_MDTB0_SX300_21320_24062.wav	0.75
G:\RP\timitsplit\unvoiced\gcl_k_MDTB0_SX321_9691_12950.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_MDWD0_SI1260_63640_70320.wav	1.0
G:\RP\timitsplit\unvoiced\s_hh_MDWD0_SI1890_25400_29320.wav	0.0
G:\RP\timitsplit\unvoiced\s_MDWD0_SX270_29720_35600.wav	0.0
G:\RP\timitsplit\unvoiced\q_MDWH0_SI1925_29546_36080.wav	1.0
G:\RP\timitsplit\unvoiced\s_MDWH0_SX35_38457_44080.wav	0.0
G:\RP\timitsplit\unvoiced\t_s_ch_MDWM0_SI916_36280_41619.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MDWM0_SX376_19859_21670.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MEAL0_SX287_22182_24740.wav	0.5
G:\RP\timitsplit\unvoiced\pcl_p_MEAL0_SX347_2720_4610.wav	1.0
G:\RP\timitsplit\unvoiced\s_MEDR0_SI1374_3459_5221.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MEDR0_SX204_9240_11040.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_t_MEFG0_SI465_21240_25560.wav	0.5
G:\RP\timitsplit\unvoiced\s_f_MEGJ0_SI1337_73970_82320.wav	0.5
G:\RP\timitsplit\unvoiced\s_MEGJ0_SX77_48378_52560.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MEJL0_SI1592_7040_9210.wav	1.0
G:\RP\timitsplit\unvoiced\f_MEJL0_SI962_5120_7220.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_t_MEJL0_SX332_40680_47440.wav	0.25
G:\RP\timitsplit\unvoiced\sh_th_MEJL0_SX422_36637_40000.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MEJL0_SX62_30534_32585.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_t_MEJS0_SX160_34088_42505.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\t_MEJS0_SX340_20040_23200.wav	1.0
G:\RP\timitsplit\unvoiced\hh_MESG0_SX162_1960_3190.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_ch_MESG0_SX342_4261_7140.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_t_ax-h_kcl_k_MEWM0_SX88_22760_25781.wav	0.6
G:\RP\timitsplit\unvoiced\bcl_MFER0_SX232_42871_54272.wav	1.0
G:\RP\timitsplit\unvoiced\f_t_MFER0_SX322_28025_34100.wav	1.5
G:\RP\timitsplit\unvoiced\pcl_p_MFER0_SX412_5444_7260.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_MFMC0_SI1132_50280_57440.wav	0.0
G:\RP\timitsplit\unvoiced\s_MFMC0_SI502_35960_46320.wav	1.0
G:\RP\timitsplit\unvoiced\bcl_MFMC0_SX232_55453_60160.wav	1.0
G:\RP\timitsplit\unvoiced\f_t_MFMC0_SX322_36280_41520.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MFMC0_SX412_7300_9560.wav	1.0
G:\RP\timitsplit\unvoiced\s_MFRM0_SI1155_12520_14280.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MFRM0_SI1717_36520_41120.wav	0.5
G:\RP\timitsplit\unvoiced\s_dcl_MFRM0_SI1785_36920_38892.wav	1.0
G:\RP\timitsplit\unvoiced\th_hh_MFRM0_SX255_27780_29480.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MFRM0_SX435_6520_8920.wav	1.0
G:\RP\timitsplit\unvoiced\f_t_MFWK0_SI1249_33160_35480.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_pcl_p_MFWK0_SX169_35080_38293.wav	0.8
G:\RP\timitsplit\unvoiced\s_MFWK0_SX349_62920_67840.wav	0.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MFWK0_SX79_12840_15391.wav	1.0
G:\RP\timitsplit\unvoiced\f_kcl_k_MFXS0_SI2304_25800_28400.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\s_MFXS0_SX234_46720_51360.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MFXS0_SX414_44390_49200.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MFXV0_SI1005_5129_7770.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_s_pcl_p_MFXV0_SI1342_30040_33086.wav	1.0
G:\RP\timitsplit\unvoiced\th_MFXV0_SI1635_19640_20970.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MGAF0_SI1282_44760_46482.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MGAF0_SI652_16840_19320.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MGAF0_SX112_9880_11400.wav	1.0
G:\RP\timitsplit\unvoiced\f_MGAF0_SX382_21800_24898.wav	1.0
G:\RP\timitsplit\unvoiced\s_MGAG0_SX151_39895_44320.wav	0.0
G:\RP\timitsplit\unvoiced\hh_MGAG0_SX241_20760_22780.wav	1.0
G:\RP\timitsplit\unvoiced\sh_ch_MGAG0_SX421_27825_30940.wav	1.0
G:\RP\timitsplit\unvoiced\th_MGAK0_SI1666_39596_46720.wav	4.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MGAK0_SX406_23480_27160.wav	0.0
G:\RP\timitsplit\unvoiced\pcl_p_MGAR0_SI1212_34120_37013.wav	0.5
G:\RP\timitsplit\unvoiced\s_MGAR0_SI1694_2120_4680.wav	1.0
G:\RP\timitsplit\unvoiced\s_MGAR0_SX132_7400_9608.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MGAR0_SX312_58280_64480.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MGAR0_SX402_43480_49040.wav	2.5
G:\RP\timitsplit\unvoiced\s_t_MGAR0_SX42_27310_30550.wav	0.5
G:\RP\timitsplit\unvoiced\s_MGAW0_SI1165_66896_70964.wav	0.0
G:\RP\timitsplit\unvoiced\s_MGAW0_SI1802_55691_59840.wav	0.0
G:\RP\timitsplit\unvoiced\gcl_MGAW0_SI535_16040_17480.wav	1.0
G:\RP\timitsplit\unvoiced\s_MGAW0_SX265_18760_21320.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_MGAW0_SX445_30920_33920.wav	2.0
G:\RP\timitsplit\unvoiced\s_MGAW0_SX85_3400_6040.wav	0.0
G:\RP\timitsplit\unvoiced\bcl_MGES0_SI1481_16543_17126.wav	1.0
G:\RP\timitsplit\unvoiced\s_MGES0_SI2111_9524_10921.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MGES0_SX131_20219_21829.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_MGES0_SX311_62727_70452.wav	3.0
G:\RP\timitsplit\unvoiced\f_ax-h_kcl_MGES0_SX401_29147_31846.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_t_ax-h_s_MGJC0_SI1256_32200_37170.wav	0.25
G:\RP\timitsplit\unvoiced\f_MGJC0_SX255_43320_45170.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MGJC0_SX435_57960_61479.wav	1.0
G:\RP\timitsplit\unvoiced\s_MGRL0_SI1497_33890_38080.wav	0.0
G:\RP\timitsplit\unvoiced\t_s_MGRL0_SX327_76940_87680.wav	0.5
G:\RP\timitsplit\unvoiced\t_s_ax-h_f_MGRL0_SX417_25470_29340.wav	0.75
G:\RP\timitsplit\unvoiced\t_s_MGRP0_SI1947_34040_39920.wav	1.0
G:\RP\timitsplit\unvoiced\t_s_MGRP0_SX327_70840_75440.wav	1.0
G:\RP\timitsplit\unvoiced\s_k_MGRP0_SX417_37285_40515.wav	0.5
G:\RP\timitsplit\unvoiced\s_MGSH0_SX186_36614_46000.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MGSH0_SX276_18440_20503.wav	1.0
G:\RP\timitsplit\unvoiced\t_MGSL0_SI797_67000_70240.wav	2.0
G:\RP\timitsplit\unvoiced\f_MGSL0_SX264_40647_45760.wav	1.0
G:\RP\timitsplit\unvoiced\f_MGXP0_SI525_68321_73760.wav	0.0
G:\RP\timitsplit\unvoiced\sh_MHBS0_SI2205_2340_4600.wav	1.0
G:\RP\timitsplit\unvoiced\s_MHBS0_SX135_41880_46000.wav	1.0
G:\RP\timitsplit\unvoiced\f_hh_MHIT0_SI1613_30760_32300.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_s_t_MHIT0_SI983_37676_40730.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\kcl_k_MHIT0_SX173_7812_10060.wav	0.0
G:\RP\timitsplit\unvoiced\pcl_t_MHJB0_SI1647_27640_30170.wav	0.5
G:\RP\timitsplit\unvoiced\s_t_MHJB0_SI2277_7185_9390.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_ax-h_pcl_p_MHJB0_SX117_12120_15620.wav	0.8
G:\RP\timitsplit\unvoiced\s_MHJB0_SX207_10970_12910.wav	1.0
G:\RP\timitsplit\unvoiced\s_MHMG0_SI1995_38470_42640.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_q_MHMG0_SI735_10330_16318.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\kcl_k_s_MHMR0_SX309_42760_49040.wav	0.0
G:\RP\timitsplit\unvoiced\s_MHMR0_SX399_4520_6680.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MHMR0_SX39_31958_33640.wav	1.0
G:\RP\timitsplit\unvoiced\th_ax-h_pcl_p_MHRM0_SX238_26318_29660.wav	0.75
G:\RP\timitsplit\unvoiced\s_pcl_p_MHRM0_SX418_29010_31790.wav	1.0
G:\RP\timitsplit\unvoiced\t_MHXL0_SI1772_40440_45600.wav	2.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MHXL0_SI612_2422_5973.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MHXL0_SX242_13960_17378.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_s_MHXL0_SX332_47769_57037.wav	1.5
G:\RP\timitsplit\unvoiced\sh_MHXL0_SX62_34011_36454.wav	1.0
G:\RP\timitsplit\unvoiced\f_MILB0_SI2163_32119_39520.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MILB0_SI807_27480_29520.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_MILB0_SX273_32439_34320.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MILB0_SX363_36070_41920.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJAC0_SX341_13720_16626.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJAC0_SX431_44370_52080.wav	1.0
G:\RP\timitsplit\unvoiced\f_MJAE0_SI1524_46600_51840.wav	1.0
G:\RP\timitsplit\unvoiced\f_MJAE0_SX264_38600_45760.wav	2.0
G:\RP\timitsplit\unvoiced\k_MJAI0_SI1604_29060_30270.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MJAI0_SI682_49600_51650.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_s_MJBG0_SI1232_25357_28760.wav	0.5
G:\RP\timitsplit\unvoiced\s_MJBG0_SI1862_35320_41760.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJBG0_SX242_15000_17800.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_s_t_MJBG0_SX332_52840_60400.wav	0.25
G:\RP\timitsplit\unvoiced\sh_MJBG0_SX62_36520_38520.wav	1.0
G:\RP\timitsplit\unvoiced\t_sh_MJDA0_SI1031_4620_6190.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJDA0_SI2291_11400_13120.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJDA0_SX131_3960_5690.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_t_MJDA0_SX311_51056_55760.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJDC0_SI1161_30040_36640.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_t_hh_MJDC0_SX351_18200_20040.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_f_MJDC0_SX441_7603_9560.wav	1.0
G:\RP\timitsplit\unvoiced\s_bcl_MJDC0_SX81_9320_11368.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJDE0_SI490_39480_43197.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJDE0_SX130_46360_52880.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_s_MJDE0_SX400_51560_59120.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\kcl_k_MJDG0_SI1042_40440_44480.wav	0.5
G:\RP\timitsplit\unvoiced\s_MJDG0_SI1705_30131_35760.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJDG0_SX232_18464_21570.wav	0.5
G:\RP\timitsplit\unvoiced\f_t_MJDG0_SX322_30760_36400.wav	1.5
G:\RP\timitsplit\unvoiced\pcl_p_MJDG0_SX412_6751_8670.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MJDM0_SX350_22240_26801.wav	0.0
G:\RP\timitsplit\unvoiced\s_MJEB1_SI837_72500_79600.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJEB1_SX117_17400_19340.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJEB1_SX207_14640_17310.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_t_MJEE0_SX247_47880_51080.wav	0.5
G:\RP\timitsplit\unvoiced\s_kcl_k_MJEE0_SX337_30327_33960.wav	0.0
G:\RP\timitsplit\unvoiced\f_t_MJEE0_SX427_34120_36511.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJFH0_SI1737_25800_28920.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\kcl_t_ax-h_MJFH0_SI477_55480_59520.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\pcl_p_MJFH0_SX117_14440_16360.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJFH0_SX207_10520_12680.wav	1.0
G:\RP\timitsplit\unvoiced\sh_ch_MJFR0_SI1605_44388_47988.wav	0.5
G:\RP\timitsplit\unvoiced\s_bcl_MJFR0_SI2235_31122_33790.wav	0.5
G:\RP\timitsplit\unvoiced\th_hh_MJFR0_SX255_32279_35440.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJHI0_SI1328_73000_78000.wav	0.0
G:\RP\timitsplit\unvoiced\s_MJHI0_SI698_30690_33590.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_ch_MJJB0_SI1139_51800_54680.wav	0.5
G:\RP\timitsplit\unvoiced\th_MJJJ0_SI533_34214_35885.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MJJJ0_SX173_6934_9190.wav	1.0
G:\RP\timitsplit\unvoiced\th_s_MJJM0_SI1457_24560_27112.wav	1.0
G:\RP\timitsplit\unvoiced\t_s_MJKR0_SI571_18280_28393.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MJKR0_SX121_5240_8360.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\s_pcl_p_MJKR0_SX211_11000_14830.wav	0.0
G:\RP\timitsplit\unvoiced\s_ch_MJKR0_SX301_42680_46706.wav	1.5
G:\RP\timitsplit\unvoiced\dcl_MJKR0_SX31_17800_20413.wav	3.0
G:\RP\timitsplit\unvoiced\dcl_MJLB0_SI1616_55931_58120.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJLB0_SI2246_27390_29229.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_MJLB0_SI986_29388_31420.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJLB0_SX176_21221_25040.wav	0.0
G:\RP\timitsplit\unvoiced\s_MJLB0_SX356_38580_44640.wav	0.0
G:\RP\timitsplit\unvoiced\t_MJLG1_SI2272_60720_64000.wav	1.0
G:\RP\timitsplit\unvoiced\gcl_MJLG1_SX112_4213_6021.wav	1.0
G:\RP\timitsplit\unvoiced\f_MJLG1_SX382_23733_25977.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MJLS0_SI1096_24600_28950.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJLS0_SI1726_71036_74040.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_MJLS0_SX376_21560_23640.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_hh_MJMA0_SI2125_9560_11890.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\kcl_k_s_t_MJMA0_SI865_20520_24360.wav	0.75
G:\RP\timitsplit\unvoiced\ch_kcl_k_MJMA0_SX145_7070_9790.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\f_MJMA0_SX325_3320_5410.wav	1.0
G:\RP\timitsplit\unvoiced\t_MJMA0_SX415_20310_21300.wav	1.0
G:\RP\timitsplit\unvoiced\s_q_MJMD0_SI2288_43359_49193.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_MJMM0_SX175_59000_65519.wav	0.0
G:\RP\timitsplit\unvoiced\s_MJMM0_SX85_31440_36640.wav	0.0
G:\RP\timitsplit\unvoiced\s_f_MJPG0_SI1821_52668_55000.wav	0.5
G:\RP\timitsplit\unvoiced\s_MJPG0_SI561_55360_59680.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJPM0_SI1368_46680_49290.wav	1.0
G:\RP\timitsplit\unvoiced\f_MJPM0_SI1998_35200_37130.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJPM0_SX108_3843_6480.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\sh_f_MJPM0_SX288_4804_7530.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_s_MJPM1_SI2280_11240_13790.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\kcl_hh_MJPM1_SI761_38120_40353.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJPM1_SX131_3880_5320.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_s_kcl_k_MJPM1_SX401_6990_10550.wav	0.5
G:\RP\timitsplit\unvoiced\f_MJRA0_SI1236_37806_45200.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJRA0_SX246_27560_29994.wav	0.3333333333333333
G:\RP\timitsplit\unvoiced\sh_f_MJRA0_SX336_25080_27404.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MJRG0_SX352_2720_4860.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_MJRG0_SX376_20480_22590.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJRH0_SI1125_9960_12440.wav	1.0
G:\RP\timitsplit\unvoiced\f_MJRH0_SX135_40920_42778.wav	1.0
G:\RP\timitsplit\unvoiced\bcl_MJRH1_SI1558_72520_76320.wav	2.0
G:\RP\timitsplit\unvoiced\k_s_gcl_MJRH1_SX244_43348_45880.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_s_t_MJRH1_SX424_31720_35801.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\s_MJRK0_SI1662_9447_11960.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJRK0_SI2103_4060_6360.wav	1.0
G:\RP\timitsplit\unvoiced\t_s_MJRK0_SX160_54270_60000.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MJRK0_SX250_22520_25100.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJRK0_SX340_39730_45200.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MJRK0_SX430_51712_55870.wav	0.5
G:\RP\timitsplit\unvoiced\s_t_MJRP0_SI1845_25880_28996.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJRP0_SX135_47326_54400.wav	2.0
G:\RP\timitsplit\unvoiced\s_MJSR0_SI2054_72742_80880.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJSR0_SI794_35834_38240.wav	1.0
G:\RP\timitsplit\unvoiced\ch_t_MJSR0_SX434_5470_8930.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_k_s_MJWG0_SX175_61640_68320.wav	0.0
G:\RP\timitsplit\unvoiced\dcl_MJWG0_SX265_43160_49680.wav	1.0
G:\RP\timitsplit\unvoiced\s_MJWG0_SX445_7210_9420.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MJWS0_SI1143_4680_6840.wav	0.5
G:\RP\timitsplit\unvoiced\s_ax-h_pcl_p_MJWS0_SI513_10680_14746.wav	0.25
G:\RP\timitsplit\unvoiced\s_s_MJWS0_SX153_55312_61440.wav	2.0
G:\RP\timitsplit\unvoiced\s_MJWS0_SX243_22182_24146.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MJWS0_SX333_63880_68880.wav	2.0
G:\RP\timitsplit\unvoiced\sh_t_MJWS0_SX423_51205_53757.wav	0.5
G:\RP\timitsplit\unvoiced\sh_MJWT0_SI751_43072_49200.wav	0.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MJWT0_SX121_5880_8410.wav	1.0
G:\RP\timitsplit\unvoiced\s_p_MJWT0_SX211_12040_15390.wav	0.5
G:\RP\timitsplit\unvoiced\s_MJWT0_SX301_52220_57280.wav	0.0
G:\RP\timitsplit\unvoiced\dcl_q_MJWT0_SX31_17640_19881.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_MJXA0_SI1507_46440_48480.wav	1.0
G:\RP\timitsplit\unvoiced\sh_t_MJXA0_SX247_23480_26830.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MJXA0_SX337_24898_28281.wav	0.0
G:\RP\timitsplit\unvoiced\kcl_k_MJXA0_SX427_5880_8210.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_q_MJXL0_SI1172_21880_25107.wav	1.0
G:\RP\timitsplit\unvoiced\sh_MJXL0_SI542_34600_37000.wav	1.0
G:\RP\timitsplit\unvoiced\bcl_MJXL0_SX182_33480_38080.wav	2.0
G:\RP\timitsplit\unvoiced\pcl_p_s_MKAG0_SI1609_55755_64160.wav	0.0
G:\RP\timitsplit\unvoiced\s_q_MKAG0_SI979_29689_33680.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_s_pcl_p_MKAG0_SX169_33160_36770.wav	0.75
G:\RP\timitsplit\unvoiced\t_MKAG0_SX79_43710_48240.wav	2.0
G:\RP\timitsplit\unvoiced\t_ax-h_s_MKAH0_SX88_43170_45810.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\kcl_t_MKAJ0_SI784_20520_24572.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MKAJ0_SX244_14200_15990.wav	1.0
G:\RP\timitsplit\unvoiced\s_MKAM0_SI1250_8182_10986.wav	1.0
G:\RP\timitsplit\unvoiced\s_pcl_p_MKAM0_SI1316_7927_10694.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\dcl_MKDB0_SI588_11000_13250.wav	1.0
G:\RP\timitsplit\unvoiced\s_t_MKDB0_SI872_33560_36210.wav	0.5
G:\RP\timitsplit\unvoiced\s_t_MKDB0_SX242_12200_14890.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_t_MKDB0_SX332_43320_51360.wav	0.25
G:\RP\timitsplit\unvoiced\dcl_MKDB0_SX62_40240_43840.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_s_MKDD0_SI2197_65443_71520.wav	0.0
G:\RP\timitsplit\unvoiced\s_t_MKDT0_SI814_57720_60190.wav	0.5
G:\RP\timitsplit\unvoiced\f_kcl_k_MKDT0_SI893_15240_19230.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\dcl_MKDT0_SX173_57640_61280.wav	3.0
G:\RP\timitsplit\unvoiced\kcl_k_MKES0_SX173_6520_8856.wav	0.0
G:\RP\timitsplit\unvoiced\t_s_MKJO0_SX77_32967_37680.wav	0.5
G:\RP\timitsplit\unvoiced\f_MKLN0_SI1598_3240_6510.wav	1.0
G:\RP\timitsplit\unvoiced\s_ax-h_pcl_p_MKLN0_SI2228_2330_5720.wav	0.25
G:\RP\timitsplit\unvoiced\sh_MKLR0_SI1059_29010_31752.wav	1.0
G:\RP\timitsplit\unvoiced\s_kcl_k_MKLR0_SX429_18046_22340.wav	0.0
G:\RP\timitsplit\unvoiced\f_t_hh_MKLS0_SI2067_40520_51100.wav	0.6666666666666666
G:\RP\timitsplit\unvoiced\pcl_MKLS0_SX87_23722_25790.wav	1.0
G:\RP\timitsplit\unvoiced\dcl_p_MKLS1_SI915_33680_36320.wav	0.5
G:\RP\timitsplit\unvoiced\kcl_t_MKLW0_SX311_69733_73840.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_s_MKLW0_SX401_7546_9918.wav	1.0
G:\RP\timitsplit\unvoiced\s_MKRG0_SI861_14412_17378.wav	0.0
G:\RP\timitsplit\unvoiced\bcl_MKRG0_SX31_19690_20754.wav	1.0
G:\RP\timitsplit\unvoiced\kcl_k_MKXL0_SI1815_59960_61824.wav	1.0
G:\RP\timitsplit\unvoiced\pcl_p_s_MKXL0_SI1958_13960_16280.wav	1.0
G:\RP\timitsplit\unvoiced\s_MLBC0_SI1239_61150_65280.wav	1.0
G:\RP\timitsplit\unvoiced\th_s_ax-h_f_MLBC0_SI609_22355_26094.wav	0.5
G:\RP\timitsplit\unvoiced\bcl_sh_MLBC0_SX429_17640_21138.wav	0.5
G:\RP\timitsplit\unvoiced\s_MLEL0_SX346_50284_54320.wav	0.0
